"Date","Time (GMT)","Wind Speed (kn)","Wind Dir (deg)","Wind Gust (kn)","Air Temp (°F)","Baro (mb)","Humidity (%)","Visibility (nm)"
"2022/09/28","02:42","15.55","25","21.19","76.1","1017.3","-","-"
"2022/09/28","02:48","17.69","22","24.1","76.3","1017.3","-","-"
"2022/09/28","02:54","16.13","25","27.6","75.9","1017.3","-","-"
"2022/09/28","03:00","15.55","26","23.13","75.9","1017.4","-","-"
"2022/09/28","03:06","16.13","29","22.35","75.7","1017.4","-","-"
"2022/09/28","03:12","16.13","29","22.94","75.7","1017.4","-","-"
"2022/09/28","03:18","16.52","29","24.1","75.7","1017.5","-","-"
"2022/09/28","03:24","16.72","27","22.16","75.7","1017.5","-","-"
"2022/09/28","03:30","19.24","28","24.49","75.6","1017.6","-","-"
"2022/09/28","03:36","16.33","27","24.88","75.6","1017.7","-","-"
"2022/09/28","03:42","13.8","30","22.94","75.4","1017.8","-","-"
"2022/09/28","03:48","17.3","32","25.27","75.6","1017.8","-","-"
"2022/09/28","03:54","16.13","31","23.52","75.4","1017.9","-","-"
"2022/09/28","04:00","15.16","33","22.94","75.2","1018","-","-"
"2022/09/28","04:06","17.3","28","24.3","75.2","1018.1","-","-"
"2022/09/28","04:12","14.97","30","20.8","75","1018.1","-","-"
"2022/09/28","04:18","16.91","31","22.94","74.7","1018.1","-","-"
"2022/09/28","04:24","16.13","31","22.55","74.7","1018.1","-","-"
"2022/09/28","04:30","14.77","32","23.52","74.5","1018.1","-","-"
"2022/09/28","04:36","15.75","29","22.74","74.3","1018.1","-","-"
"2022/09/28","04:42","14.38","31","21.97","74.3","1018.1","-","-"
"2022/09/28","04:48","15.36","29","21.38","74.1","1018","-","-"
"2022/09/28","04:54","16.33","28","25.08","74.1","1017.9","-","-"
"2022/09/28","05:00","17.3","27","23.52","74.1","1018","-","-"
"2022/09/28","05:06","12.83","29","21.58","73.9","1018.1","-","-"
"2022/09/28","05:12","16.33","29","23.33","73.9","1018.1","-","-"
"2022/09/28","05:18","13.41","29","22.35","73.9","1018.1","-","-"
"2022/09/28","05:24","15.94","30","20.6","73.8","1018.1","-","-"
"2022/09/28","05:30","16.91","28","21.97","73.8","1018.1","-","-"
"2022/09/28","05:36","14.58","29","22.35","73.8","1018","-","-"
"2022/09/28","05:42","15.75","26","23.52","73.8","1017.9","-","-"
"2022/09/28","05:48","13.22","30","20.99","73.6","1018","-","-"
"2022/09/28","05:54","13.41","27","20.41","73.4","1018","-","-"
"2022/09/28","06:00","12.63","28","19.44","73.6","1018","-","-"
"2022/09/28","06:06","11.66","33","20.6","73.6","1018.1","-","-"
"2022/09/28","06:12","13.02","30","19.24","73.6","1018","-","-"
"2022/09/28","06:18","14.58","31","21.19","73.6","1017.9","-","-"
"2022/09/28","06:24","15.55","30","19.83","73.4","1017.9","-","-"
"2022/09/28","06:30","13.61","30","20.02","73.4","1017.9","-","-"
"2022/09/28","06:36","14.58","33","19.05","73.4","1017.9","-","-"
"2022/09/28","06:42","15.55","35","20.22","73.4","1017.9","-","-"
"2022/09/28","06:48","14.58","32","20.6","73.6","1017.9","-","-"
"2022/09/28","06:54","14.38","32","20.02","73.4","1018","-","-"
"2022/09/28","07:00","14","30","21.58","73.4","1018","-","-"
"2022/09/28","07:06","14.97","30","20.8","73.4","1018","-","-"
"2022/09/28","07:12","13.61","33","17.88","73.4","1018","-","-"
"2022/09/28","07:18","14.38","29","21.97","73.2","1018.1","-","-"
"2022/09/28","07:24","14.19","32","20.02","73.4","1018","-","-"
"2022/09/28","07:30","14.38","30","20.22","73.4","1017.9","-","-"
"2022/09/28","07:36","14.77","29","21.19","73.2","1017.9","-","-"
"2022/09/28","07:42","14.97","29","22.16","73.4","1017.9","-","-"
"2022/09/28","07:48","15.16","31","21.38","73.2","1017.8","-","-"
"2022/09/28","07:54","12.83","30","22.55","73.2","1017.6","-","-"
"2022/09/28","08:00","14.19","32","20.22","73","1017.6","-","-"
"2022/09/28","08:06","14.58","31","21.97","73.2","1017.6","-","-"
"2022/09/28","08:12","14","30","22.55","73","1017.7","-","-"
"2022/09/28","08:18","14.58","32","20.22","73","1017.7","-","-"
"2022/09/28","08:24","14.97","33","24.49","72.9","1017.6","-","-"
"2022/09/28","08:30","17.11","30","23.52","73","1017.6","-","-"
"2022/09/28","08:36","16.91","32","25.46","72.9","1017.6","-","-"
"2022/09/28","08:42","14.97","31","22.94","72.9","1017.7","-","-"
"2022/09/28","08:48","16.13","31","24.1","72.9","1017.7","-","-"
"2022/09/28","08:54","16.13","29","23.52","72.9","1017.7","-","-"
"2022/09/28","09:00","15.16","32","21.77","72.7","1017.7","-","-"
"2022/09/28","09:06","14.38","28","20.99","72.7","1017.6","-","-"
"2022/09/28","09:12","16.72","30","24.3","72.5","1017.7","-","-"
"2022/09/28","09:18","16.13","30","22.35","72.5","1017.8","-","-"
"2022/09/28","09:24","16.33","34","22.35","72.5","1017.8","-","-"
"2022/09/28","09:30","16.13","32","23.52","72.3","1017.8","-","-"
"2022/09/28","09:36","14.38","31","23.52","72.1","1017.9","-","-"
"2022/09/28","09:42","12.05","31","19.44","72.3","1017.9","-","-"
"2022/09/28","09:48","13.61","33","22.35","72.1","1018","-","-"
"2022/09/28","09:54","14","30","20.99","72.1","1018","-","-"
"2022/09/28","10:00","14.77","34","20.02","72.1","1017.9","-","-"
"2022/09/28","10:06","15.55","30","22.55","72.1","1017.9","-","-"
"2022/09/28","10:12","13.8","29","23.33","72.3","1018","-","-"
"2022/09/28","10:18","18.08","37","25.85","73","1017.9","-","-"
"2022/09/28","10:24","19.63","39","27.02","72.9","1017.9","-","-"
"2022/09/28","10:30","15.94","35","24.3","72.9","1017.9","-","-"
"2022/09/28","10:36","16.91","37","24.3","72.7","1017.8","-","-"
"2022/09/28","10:42","17.49","36","24.1","72.7","1017.9","-","-"
"2022/09/28","10:48","18.08","38","25.85","72.7","1018.1","-","-"
"2022/09/28","10:54","18.27","41","24.1","72.5","1018.3","-","-"
"2022/09/28","11:00","18.66","43","25.46","72.5","1018.4","-","-"
"2022/09/28","11:06","20.99","43","27.21","72.3","1018.5","-","-"
"2022/09/28","11:12","18.66","41","26.05","72.3","1018.6","-","-"
"2022/09/28","11:18","17.88","39","25.66","72.3","1018.7","-","-"
"2022/09/28","11:24","18.47","42","25.27","72.1","1018.7","-","-"
"2022/09/28","11:30","17.69","41","24.88","72","1018.8","-","-"
"2022/09/28","11:36","20.02","44","25.85","72","1018.9","-","-"
"2022/09/28","11:42","16.91","41","24.49","72","1019","-","-"
"2022/09/28","11:48","18.08","42","23.13","71.8","1019","-","-"
"2022/09/28","11:54","16.33","34","23.71","71.8","1019","-","-"
"2022/09/28","12:00","16.72","38","23.91","71.4","1019.1","-","-"
"2022/09/28","12:06","19.05","39","24.69","71.4","1019.1","-","-"
"2022/09/28","12:12","16.33","38","23.71","71.6","1019.1","-","-"
"2022/09/28","12:18","14.38","30","22.74","71.2","1019.2","-","-"
"2022/09/28","12:24","13.8","32","20.6","71.2","1019.3","-","-"
"2022/09/28","12:30","15.36","28","21.38","71.2","1019.2","-","-"
"2022/09/28","12:36","14.97","31","23.13","71.2","1019.2","-","-"
"2022/09/28","12:42","14.38","28","21.38","71.1","1019.3","-","-"
"2022/09/28","12:48","16.91","29","22.35","71.1","1019.3","-","-"
"2022/09/28","12:54","14","29","23.91","71.2","1019.4","-","-"
"2022/09/28","13:00","15.94","29","22.16","71.1","1019.5","-","-"
"2022/09/28","13:06","14.77","30","22.16","71.2","1019.6","-","-"
"2022/09/28","13:12","15.75","30","22.16","71.2","1019.6","-","-"
"2022/09/28","13:18","14","31","22.55","71.4","1019.7","-","-"
"2022/09/28","13:24","16.33","28","22.94","71.4","1019.7","-","-"
"2022/09/28","13:30","15.94","32","22.94","71.6","1019.8","-","-"
"2022/09/28","13:36","12.63","30","21.58","71.8","1019.8","-","-"
"2022/09/28","13:42","19.44","31","24.3","71.8","1019.8","-","-"
"2022/09/28","13:48","14.58","34","19.44","71.8","1019.8","-","-"
"2022/09/28","13:54","15.36","31","21.58","72.1","1020","-","-"
"2022/09/28","14:00","16.33","32","23.52","72.1","1020.1","-","-"
"2022/09/28","14:06","18.08","38","25.46","72.1","1020.2","-","-"
"2022/09/28","14:12","19.24","41","24.49","72.1","1020.2","-","-"
"2022/09/28","14:18","15.94","33","24.49","72.3","1020.2","-","-"
"2022/09/28","14:24","17.88","35","22.94","72.3","1020.3","-","-"
"2022/09/28","14:30","18.47","38","25.46","72.5","1020.3","-","-"
"2022/09/28","14:36","18.66","37","26.05","72.7","1020.5","-","-"
"2022/09/28","14:42","20.22","40","23.91","72.5","1020.5","-","-"
"2022/09/28","14:48","19.05","39","27.41","72.5","1020.5","-","-"
"2022/09/28","14:54","20.8","43","25.85","72.3","1020.6","-","-"
"2022/09/28","15:00","16.52","33","27.02","72.5","1020.6","-","-"
"2022/09/28","15:06","15.94","38","22.16","72.7","1020.7","-","-"
"2022/09/28","15:12","21.77","45","27.6","72.5","1020.7","-","-"
"2022/09/28","15:18","20.99","45","29.35","72.3","1020.9","-","-"
"2022/09/28","15:24","19.24","36","26.82","72.7","1020.9","-","-"
"2022/09/28","15:30","16.91","33","24.49","72.9","1020.8","-","-"
"2022/09/28","15:36","17.88","39","25.66","72.9","1020.9","-","-"
"2022/09/28","15:42","19.24","41","28.19","72.5","1020.9","-","-"
"2022/09/28","15:48","15.55","42","22.94","73","1020.9","-","-"
"2022/09/28","15:54","16.52","32","23.71","73","1020.9","-","-"
"2022/09/28","16:00","17.11","34","22.94","72.9","1020.8","-","-"
"2022/09/28","16:06","19.44","43","22.94","72.7","1020.8","-","-"
"2022/09/28","16:12","16.52","34","23.91","72.9","1020.7","-","-"
"2022/09/28","16:18","14.38","39","20.6","73.2","1020.8","-","-"
"2022/09/28","16:24","15.75","35","21.97","73.2","1020.7","-","-"
"2022/09/28","16:30","15.75","35","25.08","73.2","1020.6","-","-"
"2022/09/28","16:36","15.16","33","23.91","73","1020.5","-","-"
"2022/09/28","16:42","15.36","35","23.52","73.2","1020.4","-","-"
"2022/09/28","16:48","16.52","35","23.52","73","1020.4","-","-"
"2022/09/28","16:54","14.97","29","23.71","73.4","1020.4","-","-"
"2022/09/28","17:00","15.94","33","23.91","73","1020.5","-","-"
"2022/09/28","17:06","14.58","31","21.77","73.6","1020.5","-","-"
"2022/09/28","17:12","15.16","36","21.38","73","1020.4","-","-"
"2022/09/28","17:18","15.75","35","21.58","73","1020.4","-","-"
"2022/09/28","17:24","14.77","35","21.38","73.6","1020.3","-","-"
"2022/09/28","17:30","17.49","37","22.55","72.9","1020.1","-","-"
"2022/09/28","17:36","16.52","36","24.3","73.4","1020","-","-"
"2022/09/28","17:42","15.55","32","23.71","73.2","1020.1","-","-"
"2022/09/28","17:48","14.97","34","21.19","73.2","1020.1","-","-"
"2022/09/28","17:54","14.19","33","22.94","73.4","1019.9","-","-"
"2022/09/28","18:00","14.19","32","20.22","73.9","1019.9","-","-"
"2022/09/28","18:06","13.22","37","20.41","73.9","1019.8","-","-"
"2022/09/28","18:12","14.58","34","21.77","74.1","1019.8","-","-"
"2022/09/28","18:18","13.02","34","18.27","74.8","1019.8","-","-"
"2022/09/28","18:24","13.8","34","20.99","74.5","1019.7","-","-"
"2022/09/28","18:30","14.38","35","21.97","75","1019.6","-","-"
"2022/09/28","18:36","13.22","32","18.66","75.4","1019.5","-","-"
"2022/09/28","18:42","14.19","30","20.02","75.6","1019.4","-","-"
"2022/09/28","18:48","15.94","28","22.35","76.1","1019.3","-","-"
"2022/09/28","18:54","14.97","36","22.16","75.6","1019.2","-","-"
"2022/09/28","19:00","13.8","32","20.99","75.9","1019.1","-","-"
"2022/09/28","19:06","15.36","30","20.99","76.1","1018.9","-","-"
"2022/09/28","19:12","16.52","39","21.58","75.7","1018.9","-","-"
"2022/09/28","19:18","13.41","32","21.77","76.3","1018.7","-","-"
"2022/09/28","19:24","13.61","31","18.86","76.1","1018.6","-","-"
"2022/09/28","19:30","12.44","32","19.24","75.9","1018.4","-","-"
"2022/09/28","19:36","13.22","33","18.86","76.1","1018.5","-","-"
"2022/09/28","19:42","13.22","23","18.47","76.8","1018.5","-","-"
"2022/09/28","19:48","14","30","21.19","77.2","1018.5","-","-"
"2022/09/28","19:54","12.44","24","18.66","77.2","1018.4","-","-"
"2022/09/28","20:00","12.44","27","19.05","77.5","1018.3","-","-"
"2022/09/28","20:06","14.19","27","19.24","77.4","1018.2","-","-"
"2022/09/28","20:12","12.83","29","20.02","77.4","1018.2","-","-"
"2022/09/28","20:18","13.61","27","17.49","77.4","1018.1","-","-"
"2022/09/28","20:24","13.22","28","19.83","77.5","1018.2","-","-"
"2022/09/28","20:30","15.36","20","20.99","77.2","1018","-","-"
"2022/09/28","20:36","11.08","26","19.63","77.9","1017.8","-","-"
"2022/09/28","20:42","13.22","21","19.24","77.7","1017.8","-","-"
"2022/09/28","20:48","15.16","24","19.44","77.9","1017.7","-","-"
"2022/09/28","20:54","13.61","25","19.24","78.1","1017.8","-","-"
"2022/09/28","21:00","13.41","21","16.91","78.1","1017.7","-","-"
"2022/09/28","21:06","14","25","18.66","78.4","1017.7","-","-"
"2022/09/28","21:12","11.86","26","19.44","78.4","1017.6","-","-"
"2022/09/28","21:18","12.44","27","19.63","78.6","1017.6","-","-"
"2022/09/28","21:24","13.8","25","19.44","78.6","1017.6","-","-"
"2022/09/28","21:30","13.61","21","16.52","78.3","1017.5","-","-"
"2022/09/28","21:36","12.83","24","18.47","78.4","1017.5","-","-"
"2022/09/28","21:42","14.77","22","21.38","78.6","1017.4","-","-"
"2022/09/28","21:48","15.75","20","21.77","78.4","1017.4","-","-"
"2022/09/28","21:54","15.75","20","21.58","78.6","1017.5","-","-"
"2022/09/28","22:00","14.58","24","21.19","78.6","1017.6","-","-"
"2022/09/28","22:06","13.22","22","19.05","78.6","1017.6","-","-"
"2022/09/28","22:12","13.41","18","19.63","78.4","1017.5","-","-"
"2022/09/28","22:18","15.36","19","21.58","78.4","1017.6","-","-"
"2022/09/28","22:24","14.19","21","22.16","78.4","1017.7","-","-"
"2022/09/28","22:30","13.8","21","19.05","78.4","1017.6","-","-"
"2022/09/28","22:36","14.19","19","19.05","78.3","1017.6","-","-"
"2022/09/28","22:42","14.19","21","21.19","78.3","1017.6","-","-"
"2022/09/28","22:48","16.13","14","21.19","78.1","1017.5","-","-"
"2022/09/28","22:54","16.52","17","20.99","78.3","1017.6","-","-"
"2022/09/28","23:00","16.33","16","21.38","78.1","1017.5","-","-"
"2022/09/28","23:06","15.55","16","21.58","77.9","1017.4","-","-"
"2022/09/28","23:12","15.16","16","20.02","77.7","1017.5","-","-"
"2022/09/28","23:18","13.02","18","19.63","77.5","1017.7","-","-"
"2022/09/28","23:24","13.8","19","19.24","77.5","1017.7","-","-"
"2022/09/28","23:30","12.44","20","20.41","77.2","1017.8","-","-"
"2022/09/28","23:36","12.44","19","18.08","77.2","1017.8","-","-"
"2022/09/28","23:42","15.55","17","19.05","77.2","1017.8","-","-"
"2022/09/28","23:48","13.8","19","19.24","76.8","1017.9","-","-"
"2022/09/28","23:54","12.44","20","17.49","76.6","1017.8","-","-"
"2022/09/29","00:00","14.77","17","20.8","76.6","1017.8","-","-"
"2022/09/29","00:06","13.8","19","20.99","76.6","1017.9","-","-"
"2022/09/29","00:12","13.8","18","20.02","76.5","1018","-","-"
"2022/09/29","00:18","15.75","12","20.8","76.5","1018","-","-"
"2022/09/29","00:24","14.77","12","19.83","76.3","1018.2","-","-"
"2022/09/29","00:30","13.41","11","19.24","75.9","1018.2","-","-"
"2022/09/29","00:36","12.25","22","19.24","75.9","1018.3","-","-"
"2022/09/29","00:42","17.11","17","20.8","75.9","1018.3","-","-"
"2022/09/29","00:48","14.58","16","20.8","75.7","1018.3","-","-"
"2022/09/29","00:54","15.94","14","21.58","75.7","1018.3","-","-"
"2022/09/29","01:00","17.49","13","21.97","75.7","1018.3","-","-"
"2022/09/29","01:06","17.11","13","22.16","75.9","1018.4","-","-"
"2022/09/29","01:12","18.27","16","24.1","75.7","1018.5","-","-"
"2022/09/29","01:18","16.72","17","21.77","75.6","1018.6","-","-"
"2022/09/29","01:24","15.36","16","20.8","75.4","1018.7","-","-"
"2022/09/29","01:30","16.52","19","22.94","75.4","1018.8","-","-"
"2022/09/29","01:36","14.38","20","22.16","75","1018.9","-","-"
"2022/09/29","01:42","14.38","19","20.8","75","1019.1","-","-"
"2022/09/29","01:48","14.19","20","20.8","74.8","1019.1","-","-"
"2022/09/29","01:54","16.72","17","22.16","74.7","1019.3","-","-"
"2022/09/29","02:00","18.08","18","22.16","74.8","1019.3","-","-"
"2022/09/29","02:06","17.69","17","23.52","74.8","1019.2","-","-"
"2022/09/29","02:12","15.16","21","23.33","74.5","1019.3","-","-"
"2022/09/29","02:18","16.91","19","21.58","74.5","1019.4","-","-"
"2022/09/29","02:24","16.72","21","23.52","74.3","1019.4","-","-"
"2022/09/29","02:30","19.05","20","26.24","74.3","1019.5","-","-"
"2022/09/29","02:36","17.49","20","22.35","74.3","1019.5","-","-"
"2022/09/29","02:42","17.88","17","23.91","74.3","1019.5","-","-"
"2022/09/29","02:48","18.27","20","23.33","73.9","1019.6","-","-"
"2022/09/29","02:54","16.52","23","21.38","73.8","1019.7","-","-"
"2022/09/29","03:00","16.72","21","21.97","73.8","1019.8","-","-"
"2022/09/29","03:06","16.33","20","20.6","73.6","1019.8","-","-"
"2022/09/29","03:12","14.38","22","20.22","73.4","1019.9","-","-"
"2022/09/29","03:18","14.97","23","20.99","73.2","1019.9","-","-"
"2022/09/29","03:24","16.52","21","20.99","73.2","1019.8","-","-"
"2022/09/29","03:30","15.75","22","22.94","73","1019.8","-","-"
"2022/09/29","03:36","16.33","21","22.74","72.9","1019.8","-","-"
"2022/09/29","03:42","14.58","18","22.16","72.7","1019.9","-","-"
"2022/09/29","03:48","12.83","24","20.02","72.5","1019.9","-","-"
"2022/09/29","03:54","15.75","23","22.35","72.3","1019.9","-","-"
"2022/09/29","04:00","15.94","23","24.49","72.3","1019.9","-","-"
"2022/09/29","04:06","16.52","24","23.91","72.5","1020","-","-"
"2022/09/29","04:12","17.49","26","21.58","72.3","1019.9","-","-"
"2022/09/29","04:18","17.3","25","22.74","72.3","1019.9","-","-"
"2022/09/29","04:24","17.69","30","23.52","72","1019.8","-","-"
"2022/09/29","04:30","17.49","26","23.71","72","1019.8","-","-"
"2022/09/29","04:36","17.11","27","21.97","71.8","1019.7","-","-"
"2022/09/29","04:42","17.49","29","23.52","71.6","1019.7","-","-"
"2022/09/29","04:48","17.11","27","23.52","71.8","1019.7","-","-"
"2022/09/29","04:54","15.94","27","22.74","71.8","1019.6","-","-"
"2022/09/29","05:00","16.13","29","21.97","71.6","1019.6","-","-"
"2022/09/29","05:06","14.77","28","21.97","71.4","1019.6","-","-"
"2022/09/29","05:12","19.05","27","22.94","71.4","1019.6","-","-"
"2022/09/29","05:18","13.22","31","23.13","71.4","1019.5","-","-"
"2022/09/29","05:24","17.11","29","25.46","71.4","1019.5","-","-"
"2022/09/29","05:30","18.27","26","24.69","71.4","1019.5","-","-"
"2022/09/29","05:36","19.24","27","26.63","71.2","1019.5","-","-"
"2022/09/29","05:42","17.11","28","25.46","71.1","1019.5","-","-"
"2022/09/29","05:48","18.86","28","24.69","70.9","1019.5","-","-"
"2022/09/29","05:54","16.33","29","27.41","70.7","1019.5","-","-"
"2022/09/29","06:00","16.72","30","22.74","70.7","1019.5","-","-"
"2022/09/29","06:06","16.52","32","21.38","70.5","1019.5","-","-"
"2022/09/29","06:12","17.69","32","25.85","70.5","1019.5","-","-"
"2022/09/29","06:18","14.97","31","22.74","70.2","1019.5","-","-"
"2022/09/29","06:24","15.55","32","22.55","70","1019.4","-","-"
"2022/09/29","06:30","15.94","33","21.19","69.8","1019.4","-","-"
"2022/09/29","06:36","15.75","29","23.52","69.6","1019.4","-","-"
"2022/09/29","06:42","14.97","30","20.8","69.3","1019.4","-","-"
"2022/09/29","06:48","14.58","29","21.58","69.4","1019.3","-","-"
"2022/09/29","06:54","16.72","31","21.58","69.3","1019.3","-","-"
"2022/09/29","07:00","14.19","29","21.97","69.1","1019.2","-","-"
"2022/09/29","07:06","15.94","29","20.22","69.1","1019.2","-","-"
"2022/09/29","07:12","15.36","32","23.13","68.9","1019.2","-","-"
"2022/09/29","07:18","14.77","34","24.49","69.1","1019.1","-","-"
"2022/09/29","07:24","15.16","28","21.77","68.9","1019.1","-","-"
"2022/09/29","07:30","16.52","27","20.6","68.7","1019","-","-"
"2022/09/29","07:36","15.94","30","21.77","68.7","1019","-","-"
"2022/09/29","07:42","14.38","30","23.33","68.7","1018.8","-","-"
"2022/09/29","07:48","15.55","28","23.33","68.4","1018.8","-","-"
"2022/09/29","07:54","14.19","30","21.38","68.4","1018.8","-","-"
"2022/09/29","08:00","15.55","30","24.3","68.4","1018.8","-","-"
"2022/09/29","08:06","17.49","29","24.3","68.2","1018.8","-","-"
"2022/09/29","08:12","13.41","30","22.16","68.2","1018.8","-","-"
"2022/09/29","08:18","12.44","31","20.41","68.2","1018.8","-","-"
"2022/09/29","08:24","14.38","30","22.16","68.2","1018.7","-","-"
"2022/09/29","08:30","13.02","31","23.13","67.8","1018.8","-","-"
"2022/09/29","08:36","14.19","31","20.02","68","1018.7","-","-"
"2022/09/29","08:42","13.61","28","20.6","67.6","1018.7","-","-"
"2022/09/29","08:48","12.44","31","21.58","67.8","1018.7","-","-"
"2022/09/29","08:54","14.97","27","20.99","67.8","1018.5","-","-"
"2022/09/29","09:00","15.94","30","25.27","67.6","1018.6","-","-"
"2022/09/29","09:06","14.38","30","21.77","67.5","1018.5","-","-"
"2022/09/29","09:12","13.41","27","21.58","67.5","1018.5","-","-"
"2022/09/29","09:18","13.41","31","20.41","67.5","1018.5","-","-"
"2022/09/29","09:24","13.22","32","20.99","67.3","1018.5","-","-"
"2022/09/29","09:30","14.19","29","20.02","67.1","1018.6","-","-"
"2022/09/29","09:36","14.19","29","21.58","66.9","1018.6","-","-"
"2022/09/29","09:42","13.22","30","20.22","67.1","1018.5","-","-"
"2022/09/29","09:48","13.41","30","22.16","66.9","1018.5","-","-"
"2022/09/29","09:54","12.83","28","19.63","66.7","1018.6","-","-"
"2022/09/29","10:00","10.69","26","19.44","66.7","1018.6","-","-"
"2022/09/29","10:06","15.94","28","22.74","66.6","1018.6","-","-"
"2022/09/29","10:12","12.63","28","21.38","66.6","1018.6","-","-"
"2022/09/29","10:18","13.8","27","20.22","66.4","1018.7","-","-"
"2022/09/29","10:24","12.44","26","22.94","66.4","1018.8","-","-"
"2022/09/29","10:30","14.97","25","20.6","66.2","1018.8","-","-"
"2022/09/29","10:36","15.16","30","20.02","66","1018.8","-","-"
"2022/09/29","10:42","14","24","20.22","66","1018.9","-","-"
"2022/09/29","10:48","15.36","29","21.38","65.8","1018.9","-","-"
"2022/09/29","10:54","13.8","31","20.6","65.8","1018.9","-","-"
"2022/09/29","11:00","13.41","29","18.86","65.7","1018.9","-","-"
"2022/09/29","11:06","14.97","28","21.58","65.5","1018.9","-","-"
"2022/09/29","11:12","14.58","22","19.63","65.5","1018.9","-","-"
"2022/09/29","11:18","14.97","24","20.41","65.5","1018.9","-","-"
"2022/09/29","11:24","14.77","28","20.02","65.1","1018.9","-","-"
"2022/09/29","11:30","12.83","28","20.8","65.1","1019","-","-"
"2022/09/29","11:36","14.77","27","20.22","64.9","1019","-","-"
"2022/09/29","11:42","15.75","26","21.19","64.8","1019","-","-"
"2022/09/29","11:48","13.8","27","19.63","64.6","1019.1","-","-"
"2022/09/29","11:54","14.19","25","20.22","64.6","1019.1","-","-"
"2022/09/29","12:00","14.19","25","20.8","64.4","1019.1","-","-"
"2022/09/29","12:06","13.41","25","20.02","64.6","1019.1","-","-"
"2022/09/29","12:12","10.89","26","19.44","64.2","1019.1","-","-"
"2022/09/29","12:18","14.77","28","18.66","64.2","1019.2","-","-"
"2022/09/29","12:24","14.38","26","19.24","64.2","1019.2","-","-"
"2022/09/29","12:30","12.25","28","18.27","64.4","1019.3","-","-"
"2022/09/29","12:36","12.83","26","18.27","64.2","1019.4","-","-"
"2022/09/29","12:42","12.63","27","19.05","64.2","1019.3","-","-"
"2022/09/29","12:48","13.61","26","18.27","64.4","1019.4","-","-"
"2022/09/29","12:54","13.61","22","19.83","64.4","1019.3","-","-"
"2022/09/29","13:00","11.86","26","20.99","64.4","1019.4","-","-"
"2022/09/29","13:06","13.02","26","19.24","64.6","1019.4","-","-"
"2022/09/29","13:12","12.83","28","18.27","64.8","1019.5","-","-"
"2022/09/29","13:18","12.83","25","20.22","65.1","1019.5","-","-"
"2022/09/29","13:24","13.61","25","19.83","64.6","1019.4","-","-"
"2022/09/29","13:30","13.22","28","17.49","64.9","1019.5","-","-"
"2022/09/29","13:36","15.16","19","21.38","64.8","1019.5","-","-"
"2022/09/29","13:42","13.41","26","20.6","64.8","1019.6","-","-"
"2022/09/29","13:48","13.41","26","20.8","65.1","1019.6","-","-"
"2022/09/29","13:54","14.19","21","19.83","64.9","1019.7","-","-"
"2022/09/29","14:00","13.22","24","19.05","64.9","1019.6","-","-"
"2022/09/29","14:06","11.27","23","20.99","65.1","1019.7","-","-"
"2022/09/29","14:12","11.86","27","17.49","65.5","1019.7","-","-"
"2022/09/29","14:18","13.02","27","17.3","65.3","1019.7","-","-"
"2022/09/29","14:24","12.25","26","16.52","65.1","1019.7","-","-"
"2022/09/29","14:30","13.8","29","18.08","64.9","1019.7","-","-"
"2022/09/29","14:36","13.02","24","18.47","65.1","1019.8","-","-"
"2022/09/29","14:42","11.47","29","17.88","65.5","1019.8","-","-"
"2022/09/29","14:48","10.69","29","19.44","65.3","1019.8","-","-"
"2022/09/29","14:54","11.27","28","16.72","66","1019.8","-","-"
"2022/09/29","15:00","12.05","28","16.13","65.8","1019.7","-","-"
"2022/09/29","15:06","10.89","23","17.11","66","1019.8","-","-"
"2022/09/29","15:12","12.05","28","17.69","66.6","1019.8","-","-"
"2022/09/29","15:18","12.05","26","16.52","66.6","1019.7","-","-"
"2022/09/29","15:24","11.08","29","16.72","66.7","1019.6","-","-"
"2022/09/29","15:30","14.19","29","19.05","66.6","1019.6","-","-"
"2022/09/29","15:36","12.63","23","16.91","66.9","1019.7","-","-"
"2022/09/29","15:42","13.41","23","17.88","66.9","1019.8","-","-"
"2022/09/29","15:48","13.8","26","19.63","67.1","1019.7","-","-"
"2022/09/29","15:54","14.19","27","18.66","66.9","1019.6","-","-"
"2022/09/29","16:00","11.66","25","17.3","67.5","1019.6","-","-"
"2022/09/29","16:06","11.47","23","15.94","67.3","1019.6","-","-"
"2022/09/29","16:12","13.22","19","19.44","66.9","1019.5","-","-"
"2022/09/29","16:18","12.25","25","19.24","67.6","1019.4","-","-"
"2022/09/29","16:24","12.44","19","16.91","67.3","1019.4","-","-"
"2022/09/29","16:30","14","19","16.91","67.5","1019.4","-","-"
"2022/09/29","16:36","12.83","22","16.52","67.5","1019.3","-","-"
"2022/09/29","16:42","11.66","19","16.91","67.3","1019.3","-","-"
"2022/09/29","16:48","11.66","17","17.88","67.3","1019.3","-","-"
"2022/09/29","16:54","9.91","25","18.66","68.5","1019.2","-","-"
"2022/09/29","17:00","14","16","18.27","67.6","1019.1","-","-"
"2022/09/29","17:06","11.86","17","17.3","67.8","1019","-","-"
"2022/09/29","17:12","12.83","15","18.66","67.6","1018.9","-","-"
"2022/09/29","17:18","12.63","14","17.88","68","1018.8","-","-"
"2022/09/29","17:24","12.44","9","16.91","68","1018.8","-","-"
"2022/09/29","17:30","13.02","5","16.72","67.8","1018.8","-","-"
"2022/09/29","17:36","13.41","2","17.88","68","1018.7","-","-"
